date,USDT_price,USDT_supply,BTC_price
2019-07-06,0.997136028321,3691167157.0813904,11209.2110757
2019-07-07,1.00238767138,3699192884.0065856,11451.3503881
2019-07-08,1.0047940689,3718668432.60401,12285.7323738
2019-07-09,1.00240660647,3779123291.1801195,12560.6272457
2019-07-10,0.9999292799289999,3840182397.849634,12152.5890505
2019-07-11,0.9969312693569999,3850156725.8925433,11345.7367321
2019-07-12,1.00659879265,3871830527.2176895,11816.4282932
2019-07-13,0.998991832748,3893263115.6614,11373.0446962
2019-07-14,0.9987273133269999,3913533655.253224,10258.343575
2019-07-15,1.00748902498,3919896246.1225605,10902.4940933
2019-07-16,0.9967643162359999,3939969331.779699,9493.31755974
2019-07-17,1.00705639894,3956116268.6583414,9694.45068639
2019-07-18,1.00935636004,3972344313.970739,10663.3319664
2019-07-19,1.00341881063,3990173134.8286276,10533.9668428
2019-07-20,1.00376462367,4019691171.499866,10770.4048064
2019-07-21,1.00059149083,4026989838.1665325,10598.6005555
2019-07-22,1.00039617979,4026990078.5846515,10339.5348432
2019-07-23,0.997631035079,4026393120.060305,9900.10969969
2019-07-24,1.00304755161,4024415405.3915777,9821.99302633
2019-07-25,1.00312740605,4023881202.2665777,9912.80914244
2019-07-26,1.0038771462,4024566680.3915777,9872.51472048
2019-07-27,0.998903598119,4025077321.0165777,9457.60326361
2019-07-28,1.00223554662,4027564414.7665777,9555.36758424
2019-07-29,1.00052071306,4027564414.7665777,9521.49191299
2019-07-30,1.0031757154,4025301585.0731454,9604.74200395
2019-07-31,1.00355459606,4023238313.5892234,10085.6277491
2019-08-01,1.00617374063,4026461172.5365925,10399.6694229
2019-08-02,1.00145329482,4026461172.5365925,10518.1746772
2019-08-03,1.00427677055,4026461172.5365925,10821.7265103
2019-08-04,1.0054909811,4026461172.5365925,10970.1842157
2019-08-05,1.01022303849,4031477196.842148,11805.6537253
2019-08-06,0.998211193745,4039892172.5365925,11478.1693461
2019-08-07,1.00196126462,4039892172.5365925,11941.9683406
2019-08-08,0.9971144768219999,4040155236.772703,11966.407405
2019-08-09,0.998742242682,4042980261.3063726,11862.93676
2019-08-10,0.9996635205609999,4043425265.4365454,11354.0242177
2019-08-11,0.997650065242,4043425265.4365454,11523.5793784
2019-08-12,0.998427212195,4043348609.1865454,11382.6159562
2019-08-13,0.996903634476,4042756265.4365454,10895.8304358
2019-08-14,0.9935134908859999,4042744403.872492,10038.4217089
2019-08-15,1.00344936657,4042555316.5865564,10311.545429
2019-08-16,1.00262580267,4042944126.831193,10374.3393471
2019-08-17,1.00077738421,4043607701.5965652,10231.7438454
2019-08-18,1.0031405652,4043607701.5965652,10345.8103795
2019-08-19,1.00492697005,4043607701.5965652,10916.0538702
2019-08-20,1.00056256082,4043607701.5965652,10763.2326304
2019-08-21,0.994162390617,4043787717.7076764,10138.049355
2019-08-22,1.00295547466,4043907381.5965652,10131.0561021
2019-08-23,1.00385233017,4044884680.9176474,10407.965329
2019-08-24,1.00234414498,4049107371.676541,10159.9605385
2019-08-25,0.998458652376,4049107371.676541,10138.517665
2019-08-26,1.00134683962,4050298003.620985,10372.8263035
2019-08-27,0.9975960955909999,4055800580.0098743,10185.4998997
2019-08-28,0.996938454124,4042141388.2265186,9756.78570735
2019-08-29,1.00250652047,4005685017.9933157,9510.20054413
2019-08-30,1.00211310727,4007668180.6926913,9598.17364826
2019-08-31,1.00391858249,4008168102.4041443,9630.59319616
2019-09-01,1.00438434106,4007869727.73331,9757.97031807
2019-09-02,1.00312789339,4006965561.0666437,10346.7607927
2019-09-03,1.00245314298,4011508735.26269,10623.5401172
2019-09-04,1.0027874322,4025760606.753324,10594.4933536
2019-09-05,1.00107746045,4033021059.7143903,10575.533284
2019-09-06,1.00362945909,4041750856.816536,10353.3025592
2019-09-07,1.00628132301,4052825419.3533,10517.254784
2019-09-08,1.00320080297,4068706214.3760495,10441.275979
2019-09-09,1.00242424173,4072808151.146673,10334.9741628
2019-09-10,1.00020614913,4080401901.146673,10115.9757913
2019-09-11,1.00264973505,4088193567.813339,10178.3718893
2019-09-12,1.00188301535,4089340451.4938946,10410.1268031
2019-09-13,1.00219689946,4091844467.813339,10360.5472773
2019-09-14,1.00240878769,4103442487.040279,10358.0491621
2019-09-15,1.00387742638,4105957502.9782996,10347.7129074
2019-09-16,1.00185406428,4107733692.214411,10276.7935649
2019-09-17,1.00517923751,4108044456.1032996,10241.2721545
2019-09-18,1.00505824595,4108044456.103056,10198.2484072
2019-09-19,1.00393500951,4108044456.099991,10266.4149694
2019-09-20,1.00048454899,4108044456.099991,10181.6413094
2019-09-21,1.00247128209,4108044456.099991,10019.7169101
2019-09-22,1.00328902328,4108044456.099991,10070.3921064
2019-09-23,1.00247543424,4108044456.099991,9729.32376435
2019-09-24,1.00594811617,4108044456.099991,8620.56642733
2019-09-25,1.00638813151,4108044456.099991,8486.99297206
2019-09-26,1.0045430749,4108044456.099991,8118.96756783
2019-09-27,1.00952426952,4108044456.099991,8251.84555744
2019-09-28,1.00472777532,4108044456.099991,8245.91515478
2019-09-29,1.00598990415,4108044456.099991,8104.18567564
2019-09-30,1.0030355957,4108044456.099991,8293.86774062
2019-10-01,1.0061786075,4108044456.099991,8343.2766814
2019-10-02,1.00422131105,4108044456.099991,8393.04164486
2019-10-03,1.00471590756,4108044456.099991,8259.99197863
2019-10-04,1.00813550966,4108044456.099991,8205.93924121
2019-10-05,1.00181639253,4108044456.099991,8151.50052921
2019-10-06,1.0110952114,4108044456.099991,7988.15595888
2019-10-07,1.00788970169,4108044456.099991,8245.622933
2019-10-08,1.00646240474,4108044456.099991,8228.7831528
2019-10-09,1.00589612998,4108044456.099991,8595.73981722
2019-10-10,1.00348357928,4108044456.0999904,8583.1788414
2019-10-11,1.01332138087,4108044456.099991,8321.11873109
2019-10-12,1.00417090147,4108044456.099991,8342.69554698
2019-10-13,1.00440730994,4108044456.099991,8323.08261224
2019-10-14,1.00434602945,4108044456.099991,8371.9891356
2019-10-15,1.00431287401,4108044456.099991,8208.03348086
2019-10-16,1.00672761474,4108044456.099991,8057.29564754
2019-10-17,1.00382988108,4108044456.099991,8102.95289694
2019-10-18,1.00265544592,4108044456.099991,7977.41883564
2019-10-19,1.00677300996,4108044456.099991,7990.31255402
2019-10-20,1.00321630234,4108044456.099991,8218.07286805
2019-10-21,1.00419012891,4108044456.099991,8236.27737182
2019-10-22,1.00470325658,4108044456.099991,8080.61566695
2019-10-23,1.00246515427,4108044456.099991,7506.16004227
2019-10-24,1.00694253414,4108044456.099991,7497.31006854
2019-10-25,1.00139607336,4108044456.099991,8656.17219802
2019-10-26,1.00297652918,4108044456.099991,9248.60509745
2019-10-27,1.00364364254,4108044456.099991,9559.52904735
2019-10-28,1.00580809656,4108044456.099991,9266.54148344
2019-10-29,1.00246318877,4108044456.099991,9429.56422378
2019-10-30,1.00519912712,4108044456.099991,9209.14008588
2019-10-31,1.00678535729,4108044456.099991,9190.15935841
2019-11-01,1.00435126469,4108044456.099991,9260.4172551
2019-11-02,1.00450237592,4108044456.099991,9324.92966758
2019-11-03,1.00338249089,4108044456.099991,9235.20529549
2019-11-04,1.00411653432,4108044456.099991,9414.27063268
2019-11-05,1.0045742851,4108044456.099991,9348.12927384
2019-11-06,1.00297050949,4108044456.099991,9357.01438149
2019-11-07,1.00587344652,4108044456.099991,9267.47944726
2019-11-08,1.00309867042,4108044456.099991,8816.95087372
2019-11-09,0.999911144141,4108044456.099991,8814.88268835
2019-11-10,1.00257518335,4108044456.099991,9058.22603921
2019-11-11,1.0025828016,4108044456.099991,8756.31731395
2019-11-12,1.00123609249,4108044456.099991,8812.71866317
2019-11-13,1.0032320021,4108044456.099991,8817.26151868
2019-11-14,1.00614862672,4108044456.099991,8710.28507816
2019-11-15,1.00155487404,4108044456.099991,8491.55733354
2019-11-16,1.00627280963,4108044456.099991,8546.7319707
2019-11-17,1.00861559197,4108044456.099991,8572.18503827
2019-11-18,1.01189332172,4108044456.099991,8311.81088865
2019-11-19,1.00951720598,4108044456.0999904,8203.93739828
2019-11-20,1.00480173173,4108044456.099991,8027.77939437
2019-11-21,1.00031236745,4108044456.099991,7640.63676782
2019-11-22,1.00220964383,4108044456.099991,7304.96236288
2019-11-23,1.01240991667,4108044456.099991,7384.69785526
2019-11-24,1.01744211258,4108044456.099991,7046.14174647
2019-11-25,1.00197975118,4108044456.099991,7150.12871408
2019-11-26,1.00805854489,4108044456.099991,7223.03582563
2019-11-27,1.00621237154,4108044456.0999913,7539.34651048
2019-11-28,1.00231126206,4108044456.099991,7465.22589107
2019-11-29,1.00437040021,4108044456.099991,7762.17959453
2019-11-30,1.00177967761,4108044456.099991,7567.97497695
2019-12-01,1.0013238062,4108044456.099991,7425.85766438
2019-12-02,1.00134009017,4108044456.099991,7325.33487256
2019-12-03,1.00312618641,4108044456.099991,7323.81210021
2019-12-04,1.00676131685,4108044456.099991,7260.10003443
2019-12-05,1.0102456529,4108044456.099991,7447.6673282
2019-12-06,1.00301618106,4108044456.0999913,7544.37903416
2019-12-07,1.00754370799,4108044456.099991,7552.29963464
2019-12-08,1.00614500036,4108044456.099991,7566.18173083
2019-12-09,1.00497287973,4108044456.099991,7401.01158117
2019-12-10,1.00458358159,4108044456.099991,7274.46261839
2019-12-11,1.01400034366,4108044456.099991,7218.25648469
2019-12-12,1.0051329599,4108044456.099991,7244.48940003
2019-12-13,1.00181410259,4108044456.099991,7267.35915452
2019-12-14,1.0048039461,4108044456.099991,7130.35799572
2019-12-15,1.0047650879,4108044456.099991,7157.82998088
2019-12-16,1.00339245612,4108044456.099991,6930.50585768
2019-12-17,0.997745822731,4108044456.099991,6611.51046846
2019-12-18,1.00392829077,4108044456.099991,7270.46966975
2019-12-19,1.00749336869,4108044456.099991,7204.0210376
2019-12-20,1.00574230397,4108044456.099991,7217.26972298
2019-12-21,1.0059631008,4108044456.099991,7189.90636821
2019-12-22,1.00529150064,4108044456.099991,7512.80063541
2019-12-23,1.01275290431,4108044456.099991,7355.16830714
2019-12-24,1.00908079193,4108044456.099991,7309.21393158
2019-12-25,1.00530438567,4108044456.099991,7280.45240018
2019-12-26,1.00397996829,4108044456.099991,7240.0270056
2019-12-27,1.00659885277,4108044456.099991,7295.60723294
2019-12-28,1.00051505487,4108044456.099991,7319.89084853
2019-12-29,1.00423265017,4108044456.099991,7419.17941527
2019-12-30,1.00625942101,4108044456.099991,7300.67426507
2019-12-31,0.9986521658,4108044456.099991,7197.52710917
2020-01-01,0.999232091472,4108044456.099991,7199.66110087
2020-01-02,1.00166295982,4108044456.099991,6985.65902257
2020-01-03,1.00392189974,4108044456.099991,7347.59737791
2020-01-04,1.00758823166,4108044456.099991,7415.20244546
2020-01-05,1.00774147179,4108044456.099991,7410.81254092
2020-01-06,1.00309467596,4174535148.034846,7770.52843473
2020-01-07,1.00195719431,4625593625.755133,8166.96310003
2020-01-08,1.00408864073,4615654108.882412,8082.95054727
2020-01-09,1.00634504427,4611062758.4488125,7880.28824913
2020-01-10,1.00146213337,4615769655.000536,8164.65571526
2020-01-11,0.9998754683609999,4626062758.448813,8029.64210795
2020-01-12,1.00332553026,4626126295.537239,8185.64036985
2020-01-13,1.00379930691,4626308364.188816,8148.31886082
2020-01-14,1.00182078956,4626681489.18882,8827.76442606
2020-01-15,0.999656192895,4631812955.870416,8807.01027532
2020-01-16,0.999230568388,4634317204.622152,8723.78576573
2020-01-17,1.0028792992,4637028246.288819,8929.0376776
2020-01-18,1.00274128742,4637175825.415271,8942.80890321
2020-01-19,0.998534865602,4637207582.948812,8706.24512993
2020-01-20,1.00068753693,4637207582.948812,8657.64293942
2020-01-21,1.0014183637,4604260552.253998,8745.89478833
2020-01-22,1.00059477329,4642367414.0,8680.87604222
2020-01-23,0.998408664291,4642367414.0,8406.5160678
2020-01-24,1.00297005645,4642367414.0,8445.43428152
2020-01-25,1.0021126404,4642367414.0,8367.84777344
2020-01-26,1.00050423584,4642367414.0,8596.82983316
2020-01-27,1.00190014864,4642367414.0,8909.81917753
2020-01-28,1.0007599538,4642367414.0,9358.59031703
2020-01-29,1.00229621918,4642367414.0,9316.62950445
2020-01-30,1.00145224123,4642367414.0,9508.9935947
2020-01-31,1.00064784186,4642367414.0,9350.52936518
2020-02-01,1.00121586025,4642367414.0,9392.87536841
2020-02-02,1.00054407462,4642367414.0,9344.36529292
2020-02-03,0.998912846871,4642367414.0,9293.52108908
2020-02-04,1.00174518311,4642367414.0,9180.9629665
2020-02-05,1.00283831936,4642367414.0,9613.42428895
2020-02-06,0.9972161082259999,4642367414.0,9729.80223149
2020-02-07,0.997590714505,4642367414.0,9790.33384641
2020-02-08,0.9995028287459999,4642367414.0,9866.50724373
2020-02-09,1.00244745806,4642367414.0,10119.1248203
2020-02-10,1.00024064115,4642367414.0,9865.59260896
2020-02-11,0.998295639721,4642367414.0,10205.1323621
2020-02-12,1.00241412631,4642367414.0,10322.7164894
2020-02-13,0.9992169771689999,4642367414.0,10205.6192109
2020-02-14,0.998986073065,4642367414.0,10300.0506266
2020-02-15,1.00053360028,4642367414.0,9891.83650918
2020-02-16,0.9983160370499999,4642367414.0,9943.25998095
2020-02-17,0.995994464083,4642367414.0,9686.04920977
2020-02-18,1.00090351783,4642367414.0,10147.0726363
2020-02-19,1.00184484278,4642367414.0,9635.05008713
2020-02-20,1.00104814421,4642367414.0,9618.25906453
2020-02-21,1.00238812102,4642367414.0,9690.95528682
2020-02-22,1.00130195173,4642367414.0,9660.91488832
2020-02-23,0.999513467751,4642367414.0,9920.86796684
2020-02-24,0.997953700557,4642367414.0,9645.39833042
2020-02-25,0.999004649761,4642367414.0,9346.53346695
2020-02-26,1.00137214284,4642367414.0,8824.33122732
2020-02-27,1.00087633559,4642367414.0,8786.87893969
2020-02-28,0.9961145359019999,4642367414.0,8689.11524591
2020-02-29,1.00463068091,4642367414.0,8615.22772355
2020-03-01,1.00038878318,4642367414.0,8563.41168611
2020-03-02,0.9965692208,4642367414.0,8865.83955705
2020-03-03,1.00232428827,4642367414.0,8792.35171065
2020-03-04,1.00068631713,4642367414.0,8742.61166128
2020-03-05,1.00398639298,4642367414.0,9077.87946386
2020-03-06,0.998903328394,4642367414.0,9120.74845437
2020-03-07,1.00109597595,4642367414.0,8909.75828069
2020-03-08,1.0081122558,4642367414.0,8110.25607808
2020-03-09,1.00007361913,4642367414.0,7916.62214092
2020-03-10,1.00227889708,4642367414.0,7915.61754792
2020-03-11,0.997727693049,4642367414.0,7912.81530473
2020-03-12,1.04094951479,4642367414.0,4860.35383012
2020-03-13,1.00319813535,4642367414.0,5547.0651614
2020-03-14,0.997342294105,4642367414.0,5195.85517452
2020-03-15,1.00418887591,4642367414.0,5391.06024919
2020-03-16,0.998021374582,4642367414.0,5014.86830377
2020-03-17,0.971019722597,4642367414.0,5237.76209482
2020-03-18,0.972777003162,4642367414.0,5237.91386092
2020-03-19,1.00375315695,4642367414.0,6193.29577035
2020-03-20,0.998765059567,4642367414.0,6186.21871982
2020-03-21,1.00238974253,4642367414.0,6172.9672775
2020-03-22,0.998378291372,4642367414.0,5833.51061024
2020-03-23,0.9939832498569999,4642367414.0,6431.81003808
2020-03-24,1.00003884546,4642367414.0,6732.65221467
2020-03-25,0.999184397015,4642367414.0,6677.07432527
2020-03-26,0.9981951824149999,4642367414.0,6718.96731486
2020-03-27,1.01418312517,4642367414.0,6470.89335934
2020-03-28,0.999864900082,4642367414.0,6241.56512496
2020-03-29,1.00025053777,4642367414.0,5929.677884
2020-03-30,1.00458819926,4642367414.0,6447.72579951
2020-03-31,1.001931018,6097314855.962184,6443.31405026
2020-04-01,1.00040287623,6166094189.582214,6589.24919192
2020-04-02,1.00056849801,6166094189.582214,6795.04299179
2020-04-03,1.00133197211,6166094189.582214,6736.36381431
2020-04-04,1.00447268311,6166094189.582214,6858.69700969
2020-04-05,1.00303673967,6166094189.582214,6794.47452422
2020-04-06,0.995561979923,6235134844.375992,7248.72410192
2020-04-07,0.997952082114,6361032509.0,7172.87828873
2020-04-08,0.998171210276,6361032509.0,7335.36979909
2020-04-09,1.00281391543,6361032509.0,7301.01277516
2020-04-10,1.00140454511,6361032509.0,6862.78799691
2020-04-11,0.998448362043,6361032509.0,6852.50192071
2020-04-12,1.00496364865,6361032509.0,6998.39400574
2020-04-13,1.0017674014,6361032509.0,6845.09526906
2020-04-14,0.9970671689989999,6361032509.0,6841.27304616
2020-04-15,1.00009691549,6361032509.0,6643.97961617
2020-04-16,1.00223926307,6361032509.0,7106.09484684
2020-04-17,1.00732160899,6361032509.0,7098.68627482
2020-04-18,1.00077591952,6361032509.0,7259.90292944
2020-04-19,1.007495183,6361032509.0,7191.11311495
2020-04-20,1.00467783879,6361032509.0,6882.34018581
2020-04-21,1.00663452255,6361032509.0,6878.03773926
2020-04-22,1.00140243016,6361032509.0,7118.68335661
2020-04-23,0.997358747034,6361032509.0,7430.16504043
2020-04-24,1.00814151343,6361032509.0,7549.13338764
2020-04-25,1.00485401395,6361032509.0,7569.23791751
2020-04-26,0.999903149581,6361032509.0,7680.48287014
2020-04-27,1.00409050041,6361032509.0,7794.71391216
2020-04-28,1.0078221570500001,6361032509.0,7807.29683833
2020-04-29,1.00812253892,6361032509.0,8801.03776688
2020-04-30,1.0061799586,6361032509.0,8657.1939924
2020-05-01,1.00792134364,6361032509.0,8855.32022959
2020-05-02,1.00354574687,6361032509.0,8985.17081572
2020-05-03,1.00331347002,6361032509.0,8898.12241256
2020-05-04,1.00521029005,6361032509.0,8915.36266471
2020-05-05,1.00194143559,6361032509.0,8987.61019034
2020-05-06,1.01528384375,6361032509.0,9253.07620782
2020-05-07,1.00289480838,6361032509.0,9982.3230001
2020-05-08,1.00240823821,6361032509.0,9854.15920563
2020-05-09,1.00565625317,6361032509.0,9590.06333149
2020-05-10,1.00046730625,6361032509.0,8761.29974684
2020-05-11,0.9995337330499999,6361032509.0,8599.78194656
2020-05-12,1.00131127687,6361032509.0,8800.72972155
2020-05-13,0.999763207978,6361032509.0,9274.85620315
2020-05-14,0.998316563928,8645158047.28785,9742.73285277
2020-05-15,1.0061562874,8798069379.470007,9324.74955892
2020-05-16,1.00015221768,8798069379.470007,9378.12485501
2020-05-17,1.00211715944,8798069379.470007,9670.02672308
2020-05-18,1.00138640683,8798069379.470007,9729.46527585
2020-05-19,0.996741114648,8798069379.470007,9723.31137903
2020-05-20,0.99905161939,8798069379.470007,9522.46761378
2020-05-21,1.00181863657,8798069379.470007,9083.12738671
2020-05-22,1.00212919161,8798069379.470007,9182.63979906
2020-05-23,1.0053171269,8798069379.470005,9212.38362171
2020-05-24,1.00019228441,8798069379.470007,8792.95744169
2020-05-25,1.00277885982,8798069379.470005,8910.14065013
2020-05-26,0.99775719941,8798069379.470007,8830.00836771
2020-05-27,1.00421092067,8798069379.470007,9178.8408253
2020-05-28,1.00105987342,8798069379.470007,9521.7710264
2020-05-29,1.00335168409,8798069379.470007,9440.88143521
2020-05-30,1.00086757943,8798069379.470007,9696.80790406
2020-05-31,0.996483309459,8798069379.470007,9452.45408509
2020-06-01,1.00125628106,8798069379.470007,10170.4099128
2020-06-02,0.997660121479,9091864988.639656,9532.18934947
2020-06-03,1.00008671016,9187991662.607624,9646.2557319
2020-06-04,1.00173403825,9187991662.607624,9803.70548499
2020-06-05,1.00298916646,9187991662.607624,9667.02313814
2020-06-06,0.999453153766,9187991662.607624,9650.37975164
2020-06-07,1.00326461471,9187991662.607624,9759.69521099
2020-06-08,1.00008467621,9187991662.607624,9770.65850938
2020-06-09,1.00378209227,9187991662.607624,9795.64961547
2020-06-10,1.00115806439,9187991662.607624,9870.78990303
2020-06-11,1.00007562318,9187991662.607624,9324.47584156
2020-06-12,1.00360465424,9187991662.607624,9481.74838924
2020-06-13,1.00188532666,9187991662.607624,9474.74192302
2020-06-14,1.00544714944,9187991662.607624,9386.78789214
2020-06-15,1.00329785613,9187991662.607624,9454.15015829
2020-06-16,1.00077335711,9187991662.607624,9540.67651404
2020-06-17,1.00071054872,9187991662.607624,9483.15268772
2020-06-18,1.0024967406,9187991662.607624,9412.43597382
2020-06-19,0.993771941844,9187991662.607624,9277.04516149
2020-06-20,0.9990557800859999,9187991662.607624,9335.17939289
2020-06-21,1.00134468026,9187991662.607624,9301.37004446
2020-06-22,0.998243595344,9187991662.607624,9649.2555242
2020-06-23,1.00287461634,9187991662.607624,9628.69403752
2020-06-24,1.00098340175,9187991662.607624,9308.97002161
2020-06-25,1.00045320106,9187991662.607624,9265.12255402
2020-06-26,0.999068366723,9187991662.607624,9165.46400925
2020-06-27,1.00444799188,9187991662.607624,9050.08021288
2020-06-28,1.00292551557,9187991662.607624,9155.73195906
2020-06-29,1.00232038764,9187991662.607624,9200.43803941
2020-06-30,0.9999655024649999,9187991662.607624,9138.25078146
2020-07-01,1.00160351709,9187991662.607624,9228.16289438
2020-07-02,1.01571822131,9187991662.607624,9123.41015432
2020-07-03,0.999521222745,9187991662.607624,9087.30391103
2020-07-04,0.999917845065,9187991662.607624,9116.09384322
2020-07-05,0.999349050526,9187991662.607624,9075.62293143
2020-07-06,1.00575867364,9187991662.607624,9294.80678854
2020-07-07,0.999158755696,9187991662.607624,9254.80043974
2020-07-08,0.999537245526,9187991662.607624,9425.36948916
2020-07-09,1.00492318518,9187991662.607624,9294.76603547
2020-07-10,0.999985510241,9187991662.607624,9278.8078672
2020-07-11,1.00105180414,9187991662.607624,9240.34632654
2020-07-12,0.998633962736,9187991662.607624,9276.49985018
2020-07-13,0.999551658915,9187991662.607624,9243.61385509
2020-07-14,0.9990459907199999,9187991662.607622,9243.21341642
2020-07-15,0.999443617216,9187991662.607624,9192.83736784
2020-07-16,0.999842099227,9187991662.607624,9137.21825621
2020-07-17,0.9996778906379999,9187991662.607626,9149.9429538
2020-07-18,0.998819504441,9187991662.607624,9158.56462749
2020-07-19,0.998569635152,9187991662.607624,9185.45240342
2020-07-20,1.0004181261,9187991662.607624,9177.86448262
2020-07-21,0.998799367536,9187991662.607624,9374.78345925
2020-07-22,1.00087724244,9438375257.718763,9525.36344997
2020-07-23,0.9988791505169999,9998221723.191933,9579.97977007
2020-07-24,0.998833407476,9998221723.191933,9537.79707625
2020-07-25,0.998061750776,9998221723.191933,9677.11349729
2020-07-26,0.999342523655,9998221723.191933,9906.34519401
2020-07-27,1.00026676963,9998221723.191933,11023.434646
2020-07-28,1.00040559803,9998221723.191933,10909.9046958
2020-07-29,1.00313253287,9998221723.191933,11098.4100908
2020-07-30,1.00226476662,9998221723.191933,11121.1587554
2020-07-31,1.00087691199,9998221723.191933,11332.4012834
2020-08-01,0.996813020184,9998221723.191936,11766.9595624
2020-08-02,0.998291198095,9998221723.191933,11059.3145305
2020-08-03,0.999814572565,9998221723.191933,11245.5240356
2020-08-04,1.00090892136,9998221723.191933,11207.6483786
2020-08-05,1.00315409266,9998221723.191933,11751.6655847
2020-08-06,1.00009310207,9998221723.191933,11785.14051
2020-08-07,1.0031071108,9998221723.191933,11595.3530615
2020-08-08,1.00171680827,9998221723.191933,11745.8403294
2020-08-09,1.00402107477,9998221723.191933,11672.4786076
2020-08-10,1.00150979423,9998221723.191933,11872.1227256
2020-08-11,1.00495748631,9998221723.191933,11412.1825511
2020-08-12,1.01389090698,9998221723.191933,11576.8771692
2020-08-13,1.01915461034,9998221723.191933,11796.3961941
2020-08-14,1.00149629085,9998221723.191933,11772.9732991
2020-08-15,1.00036010507,9998221723.191933,11864.5063121
2020-08-16,1.00095403884,9998221723.191933,11895.1527133
2020-08-17,0.999231495419,9998221723.191933,12250.136396
2020-08-18,1.00275404369,9998221723.191933,11988.7456259
2020-08-19,1.00227507368,9998221723.191933,11758.8645702
2020-08-20,1.00013320667,9998221723.191933,11881.7212215
2020-08-21,1.00540943231,9998221723.191933,11581.8887181
2020-08-22,1.00134518779,9998221723.191933,11689.4073895
2020-08-23,1.00213165725,9998221723.191933,11667.8605615
2020-08-24,1.00174016243,9998221723.191933,11778.4188516
2020-08-25,1.00180938141,9998221723.191933,11375.0539617
2020-08-26,1.00258743747,9998221723.191933,11487.5574841
2020-08-27,1.00210367909,9998221723.191933,11322.8535935
2020-08-28,1.00252167752,9998221723.191933,11539.83493
2020-08-29,1.00257756086,9998221723.191933,11512.5428548
2020-08-30,1.00077439921,9998221723.191933,11711.5398306
2020-08-31,1.00281829127,11107362121.618998,11685.3448054
2020-09-01,1.0039819137,13429598054.48352,11968.9674207
2020-09-02,1.0006709033,13501082352.003784,11418.0179849
2020-09-03,1.00479129658,13672093547.295362,10238.457762
2020-09-04,1.00368577433,13819403265.066427,10511.8138807
2020-09-05,1.000151273,14089451195.381641,10169.567221
2020-09-06,1.00283788288,14127302475.200924,10280.3517032
2020-09-07,1.00053717551,14145434419.593851,10369.5637386
2020-09-08,1.00102513865,14199779657.68969,10131.5166457
2020-09-09,1.0021017202,14331147123.941225,10242.3477803
2020-09-10,1.00145684005,14431232431.369755,10363.1390401
2020-09-11,1.00151741931,14571353824.803019,10400.9146854
2020-09-12,1.00130687634,14682461482.21228,10442.1706031
2020-09-13,0.999212936177,14709150390.513798,10323.7557975
2020-09-14,1.00128888878,14709331640.513798,10680.8374328
2020-09-15,1.00248664603,14765261514.839527,10796.9509861
2020-09-16,1.00344391293,14944669978.393948,10974.9048915
2020-09-17,1.00187805044,15044273277.005058,10948.9899152
2020-09-18,0.999502195773,15110341654.782055,10944.5858045
2020-09-19,1.00201691579,15197392239.093273,11094.3462761
2020-09-20,1.00265383015,15198403929.538464,10938.2712894
2020-09-21,1.00326290346,15194326320.920795,10462.2596185
2020-09-22,1.00144442809,15211052438.68035,10538.4603213
2020-09-23,1.00265164192,15205123059.954748,10225.8639271
2020-09-24,1.00238096496,15219812575.001677,10745.5486217
2020-09-25,1.00264383753,15220640370.974,10702.290491
2020-09-26,1.00268929094,15272278731.090502,10754.4375117
2020-09-27,1.00053422283,15336150254.222652,10774.4267558
2020-09-28,1.00269489655,15387803031.938534,10721.3270409
2020-09-29,1.00119311032,15456769004.160685,10848.8304873
2020-09-30,1.00256882148,15499253376.306648,10787.6178668
2020-10-01,0.99996237523,15501378010.562141,10623.3301247
2020-10-02,1.00104878181141,15537787455.575754,10575.972665210369
2020-10-03,1.00110790635349,15579642041.871765,10549.328899609458
2020-10-04,1.00135929282063,15574955900.804806,10668.427291917362
2020-10-05,1.00086633424083,15610671181.63815,10793.339427509689
2020-10-06,1.00044802195053,15600990626.082594,10604.372976655219
2020-10-07,1.0007073983849,15607075384.136972,10669.002892309303
2020-10-08,1.0012523157905,15607366684.406973,10915.611170349574
2020-10-09,1.0011794983251,15607820808.912947,11064.457592443927
2020-10-10,1.00088435099118,15708266581.600098,11296.361428209482
2020-10-11,1.00073445465307,15721382171.872902,11384.210120673994
2020-10-12,1.00130219173933,15721468977.428179,11555.352382617039
2020-10-13,1.00111125675539,15741330088.53929,11425.899400698005
2020-10-14,1.00100684059868,15743785644.747389,11429.530525949574
2020-10-15,1.00079616187526,15750157400.773708,11495.136250345737
2020-10-16,1.00104706090585,15770968423.057375,11322.122100253333
2020-10-17,1.00069665731108,15806714351.84175,11357.507699419104
2020-10-18,1.00078388757607,15816893859.823713,11483.347447046355
2020-10-19,1.00085311000726,15832554276.490313,11742.056464068413
2020-10-20,1.00098522349311,15857216116.758614,11916.334474515823
2020-10-21,1.00183441590858,15896911425.859169,12823.721613011157
2020-10-22,1.00109146002225,15897187814.748056,12965.938910967061
2020-10-23,1.00069759496973,16054564102.261284,12928.422292893309
2020-10-24,1.00092031057778,16202171162.539347,13112.518308892806
2020-10-25,1.00074032698508,16272782968.042032,13025.152726171285
2020-10-26,1.0009077882708,16326387522.94023,13072.25343050888
2020-10-27,1.00025010573204,16369164074.800438,13638.61347118853
2020-10-28,1.00038747570535,16417026574.787266,13274.101551486901
